page_id	text	label	Pattern Category
ext_23058	Upgrade to Premium [Large Green Button] / Maybe later [Tiny grey text]	1	Interface Interference
ext_23059	Allow tracking [Default selected toggle ON] / No cover [Same colour as the background]	1	Interface Interference
ext_23060	Yes, sign me up [Large Green Button] / No thanks [Hidden under Settings]	1	Interface Interference
ext_23061	Get phone case insured [Highlighted and centred] / Manage preferences [Invisible grey link]	1	Interface Interference
ext_23062	Get desk lamp insured [Bold pulsing red] / No cover [Pale text below the fold]	1	Interface Interference
ext_23063	No thanks, I don't want to save 25% on my coffee maker.	1	Confirm Shaming
ext_23064	No, I'd rather pay full price.	1	Confirm Shaming
ext_23065	No thanks, I don't want to save 30% on my water bottle.	1	Confirm Shaming
ext_23066	I prefer paying the booking fee instead of going premium.	1	Confirm Shaming
ext_23067	I don't need expert advice on my desk lamp.	1	Confirm Shaming
ext_23068	No thanks, I don't want to save 30% on my office chair.	1	Confirm Shaming
ext_23069	No thanks, I don't want to save 15% on my coffee maker.	1	Confirm Shaming
ext_23070	No thanks, slow shipping is fine for me.	1	Confirm Shaming
ext_23071	Skip — I enjoy paying more than I have to.	1	Confirm Shaming
ext_23072	No, I don't care about protecting my wallet.	1	Confirm Shaming
ext_23073	No, I don't care about protecting my air fryer.	1	Confirm Shaming
ext_23074	No, keep me uninformed about price drops on desk lamp.	1	Confirm Shaming
ext_23075	No thanks, I'd rather not be smart with my money.	1	Confirm Shaming
ext_23076	No, I don't care about protecting my phone case.	1	Confirm Shaming
ext_23077	Leave without my coupon — savings aren't for me.	1	Confirm Shaming
ext_23078	No thanks, I prefer missing out on exclusive Snapdeal deals.	1	Confirm Shaming
ext_23079	No, I don't care about protecting my bluetooth speaker.	1	Confirm Shaming
ext_23080	No thanks, I prefer missing out on exclusive AJIO deals.	1	Confirm Shaming
ext_23081	I'll pass on the 10% discount; I don't like good deals.	1	Confirm Shaming
ext_23082	I prefer paying the delivery fee instead of going premium.	1	Confirm Shaming
ext_23083	I don't need expert advice on my blender.	1	Confirm Shaming
ext_23084	No, keep me uninformed about price drops on yoga mat.	1	Confirm Shaming
ext_23085	No, I don't care about protecting my sneakers.	1	Confirm Shaming
ext_23086	No, keep me uninformed about price drops on coffee maker.	1	Confirm Shaming
ext_23087	No thanks, I prefer missing out on exclusive MakeMyTrip deals.	1	Confirm Shaming
ext_23088	Cancel anyway; I don't mind losing my MakeMyTrip rewards.	1	Confirm Shaming
ext_23089	No thanks, I don't want to save 25% on my bluetooth speaker.	1	Confirm Shaming
ext_23090	Cancel anyway; I don't mind losing my BigBasket rewards.	1	Confirm Shaming
ext_23091	No, I don't care about protecting my coffee maker.	1	Confirm Shaming
ext_23092	No thanks, I prefer missing out on exclusive IndiaMART deals.	1	Confirm Shaming
ext_23093	Cancel anyway; I don't mind losing my Hostinger rewards.	1	Confirm Shaming
ext_23094	No thanks, I prefer missing out on exclusive Myntra deals.	1	Confirm Shaming
ext_23095	I don't need expert advice on my wallet.	1	Confirm Shaming
ext_23096	No, keep me uninformed about price drops on backpack.	1	Confirm Shaming
ext_23097	I prefer paying the handling fee instead of going premium.	1	Confirm Shaming
ext_23098	I don't need expert advice on my jacket.	1	Confirm Shaming
ext_23099	I don't need expert advice on my yoga mat.	1	Confirm Shaming
ext_23100	No thanks, I don't want to save 15% on my bluetooth speaker.	1	Confirm Shaming
ext_23101	No, keep me uninformed about price drops on jacket.	1	Confirm Shaming
ext_23102	No thanks, I prefer missing out on exclusive BigBasket deals.	1	Confirm Shaming
ext_23103	No, I don't care about protecting my yoga mat.	1	Confirm Shaming
ext_23104	No, I don't care about protecting my backpack.	1	Confirm Shaming
ext_23105	Cancel anyway; I don't mind losing my Myntra rewards.	1	Confirm Shaming
ext_23106	No, I hate saving money.	1	Confirm Shaming
ext_23107	No thanks, I don't want to save 30% on my blender.	1	Confirm Shaming
ext_23108	Cancel anyway; I don't mind losing my Croma rewards.	1	Confirm Shaming
ext_23109	No, keep me uninformed about price drops on bluetooth speaker.	1	Confirm Shaming
ext_23110	I'll pass on the 5% discount; I don't like good deals.	1	Confirm Shaming
ext_23111	No thanks, I prefer missing out on exclusive Google Drive deals.	1	Confirm Shaming
ext_23112	I prefer paying the service fee instead of going premium.	1	Confirm Shaming
ext_23113	No, I don't care about protecting my jacket.	1	Confirm Shaming
ext_23114	I don't need expert advice on my air fryer.	1	Confirm Shaming
ext_23115	I don't need expert advice on my office chair.	1	Confirm Shaming
ext_23116	Cancel anyway; I don't mind losing my Amazon rewards.	1	Confirm Shaming
ext_23117	No, I don't care about protecting my smartwatch.	1	Confirm Shaming
ext_23118	I don't need expert advice on my headphones.	1	Confirm Shaming
ext_23119	No, keep me uninformed about price drops on sneakers.	1	Confirm Shaming
ext_23120	I'll pass on the 30% discount; I don't like good deals.	1	Confirm Shaming
ext_23121	No thanks, I don't want to save 15% on my backpack.	1	Confirm Shaming
ext_23122	Cancel anyway; I don't mind losing my Paytm Money rewards.	1	Confirm Shaming
ext_23123	Cancel anyway; I don't mind losing my Flipkart rewards.	1	Confirm Shaming
ext_23124	No thanks, I don't want to save 5% on my desk lamp.	1	Confirm Shaming
ext_23125	I don't need expert advice on my sunglasses.	1	Confirm Shaming
ext_23126	I don't need expert advice on my bluetooth speaker.	1	Confirm Shaming
ext_23127	No thanks, I don't want to save 20% on my wallet.	1	Confirm Shaming
ext_23128	No thanks, I prefer missing out on exclusive Hostinger deals.	1	Confirm Shaming
ext_23129	No thanks, I prefer missing out on exclusive Tata CLiQ deals.	1	Confirm Shaming
ext_23130	I'll pass on the 20% discount; I don't like good deals.	1	Confirm Shaming
ext_23131	No thanks, I prefer missing out on exclusive Fitbit deals.	1	Confirm Shaming
ext_23132	No thanks, I don't want to save 5% on my wallet.	1	Confirm Shaming
ext_23133	I don't need expert advice on my water bottle.	1	Confirm Shaming
ext_23134	No thanks, I don't want to save 15% on my sneakers.	1	Confirm Shaming
ext_23135	No thanks, I prefer missing out on exclusive Amazon deals.	1	Confirm Shaming
ext_23136	No thanks, I don't want to save 15% on my yoga mat.	1	Confirm Shaming
ext_23137	Cancel anyway; I don't mind losing my Google Drive rewards.	1	Confirm Shaming
ext_23138	No thanks, I don't want to save 20% on my smartwatch.	1	Confirm Shaming
ext_23139	I don't need expert advice on my phone case.	1	Confirm Shaming
ext_23140	No thanks, I don't want to save 15% on my air fryer.	1	Confirm Shaming
ext_23141	Cancel anyway; I don't mind losing my AJIO rewards.	1	Confirm Shaming
ext_23142	Cancel anyway; I don't mind losing my Reliance Smart Bazaar rewards.	1	Confirm Shaming
ext_23143	No, keep me uninformed about price drops on headphones.	1	Confirm Shaming
ext_23144	No, I don't care about protecting my blender.	1	Confirm Shaming
ext_23145	I don't need expert advice on my sneakers.	1	Confirm Shaming
ext_23146	Cancel anyway; I don't mind losing my Fitbit rewards.	1	Confirm Shaming
ext_23147	No thanks, I don't want to save 20% on my backpack.	1	Confirm Shaming
ext_23148	Cancel anyway; I don't mind losing my IndiaMART rewards.	1	Confirm Shaming
ext_23149	I don't need expert advice on my smartwatch.	1	Confirm Shaming
ext_23150	Cancel anyway; I don't mind losing my Snapdeal rewards.	1	Confirm Shaming
ext_23151	Cancel anyway; I don't mind losing my JioGames rewards.	1	Confirm Shaming
ext_23152	No, keep me uninformed about price drops on wallet.	1	Confirm Shaming
ext_23153	No, keep me uninformed about price drops on phone case.	1	Confirm Shaming
ext_23154	Cancel anyway; I don't mind losing my Meesho rewards.	1	Confirm Shaming
ext_23155	No, keep me uninformed about price drops on water bottle.	1	Confirm Shaming
ext_23156	Cancel anyway; I don't mind losing my Amazon Prime Video rewards.	1	Confirm Shaming
ext_23157	No thanks, I don't want to save 30% on my headphones.	1	Confirm Shaming
ext_23158	No thanks, I don't want to save 15% on my office chair.	1	Confirm Shaming
ext_23159	No, I don't care about protecting my water bottle.	1	Confirm Shaming
ext_23160	Cancel anyway; I don't mind losing my Tata CLiQ rewards.	1	Confirm Shaming
ext_23161	No thanks, I prefer missing out on exclusive Flipkart deals.	1	Confirm Shaming
ext_23162	No thanks, I prefer missing out on exclusive Croma deals.	1	Confirm Shaming
ext_23163	No, keep me uninformed about price drops on sunglasses.	1	Confirm Shaming
ext_23164	No thanks, I prefer missing out on exclusive Amazon Prime Video deals.	1	Confirm Shaming
ext_23165	No thanks, I don't want to save 30% on my sneakers.	1	Confirm Shaming
ext_23166	No thanks, I don't want to save 15% on my blender.	1	Confirm Shaming
ext_23167	No, keep me uninformed about price drops on smartwatch.	1	Confirm Shaming
ext_23168	I'll pass on the 25% discount; I don't like good deals.	1	Confirm Shaming
ext_23169	I don't need expert advice on my backpack.	1	Confirm Shaming
ext_23170	No thanks, I don't want to save 30% on my backpack.	1	Confirm Shaming
ext_23171	No, I don't care about protecting my desk lamp.	1	Confirm Shaming
ext_23172	No thanks, I don't want to save 5% on my water bottle.	1	Confirm Shaming
ext_23173	No thanks, I don't want to save 15% on my headphones.	1	Confirm Shaming
ext_23174	No thanks, I prefer missing out on exclusive JioGames deals.	1	Confirm Shaming
ext_23175	No, keep me uninformed about price drops on blender.	1	Confirm Shaming
ext_23176	No thanks, I don't want to save 25% on my yoga mat.	1	Confirm Shaming
ext_23177	No, keep me uninformed about price drops on office chair.	1	Confirm Shaming
ext_23178	I'll pass on the 15% discount; I don't like good deals.	1	Confirm Shaming
ext_23179	No thanks, I don't want to save 5% on my air fryer.	1	Confirm Shaming
ext_23180	No, keep me uninformed about price drops on air fryer.	1	Confirm Shaming
ext_23181	No thanks, I don't want to save 25% on my wallet.	1	Confirm Shaming
ext_23182	No thanks, I don't want to save 20% on my phone case.	1	Confirm Shaming
ext_23183	No thanks, I prefer missing out on exclusive Meesho deals.	1	Confirm Shaming
ext_23184	No thanks, I don't want to save 15% on my wallet.	1	Confirm Shaming
ext_23185	No thanks, I don't want to save 10% on my sneakers.	1	Confirm Shaming
ext_23186	No thanks, I don't want to save 20% on my desk lamp.	1	Confirm Shaming
ext_23187	No thanks, I don't want to save 20% on my blender.	1	Confirm Shaming
ext_23188	No thanks, I don't want to save 25% on my blender.	1	Confirm Shaming
ext_23189	No, I don't care about protecting my sunglasses.	1	Confirm Shaming
ext_23190	No thanks, I don't want to save 10% on my air fryer.	1	Confirm Shaming
ext_23191	No thanks, I prefer missing out on exclusive Reliance Smart Bazaar deals.	1	Confirm Shaming
ext_23192	No thanks, I don't want to save 10% on my jacket.	1	Confirm Shaming
ext_23193	No, I don't care about protecting my office chair.	1	Confirm Shaming
ext_23194	No thanks, I don't want to save 25% on my office chair.	1	Confirm Shaming
ext_23195	No thanks, I don't want to save 5% on my office chair.	1	Confirm Shaming
ext_23196	No thanks, I don't want to save 20% on my bluetooth speaker.	1	Confirm Shaming
ext_23197	No thanks, I don't want to save 15% on my water bottle.	1	Confirm Shaming
ext_23198	No thanks, I don't want to save 25% on my jacket.	1	Confirm Shaming
ext_23199	I don't need expert advice on my coffee maker.	1	Confirm Shaming
ext_23200	No thanks, I don't want to save 10% on my headphones.	1	Confirm Shaming
ext_23201	No, I don't care about protecting my headphones.	1	Confirm Shaming
ext_23202	No thanks, I don't want to save 20% on my office chair.	1	Confirm Shaming
ext_23203	No thanks, I don't want to save 10% on my wallet.	1	Confirm Shaming
ext_23204	No thanks, I don't want to save 30% on my smartwatch.	1	Confirm Shaming
ext_23205	No thanks, I don't want to save 30% on my sunglasses.	1	Confirm Shaming
ext_23206	No thanks, I prefer missing out on exclusive Paytm Money deals.	1	Confirm Shaming
ext_23207	No thanks, I don't want to save 15% on my jacket.	1	Confirm Shaming
ext_23208	No thanks, I don't want to save 25% on my backpack.	1	Confirm Shaming
ext_23209	No thanks, I don't want to save 5% on my coffee maker.	1	Confirm Shaming
ext_23210	No thanks, I don't want to save 5% on my phone case.	1	Confirm Shaming
ext_23211	No thanks, I don't want to save 15% on my smartwatch.	1	Confirm Shaming
ext_23212	No thanks, I don't want to save 20% on my coffee maker.	1	Confirm Shaming
ext_23213	No thanks, I don't want to save 25% on my desk lamp.	1	Confirm Shaming
ext_23214	No thanks, I don't want to save 20% on my water bottle.	1	Confirm Shaming
ext_23215	No thanks, I don't want to save 10% on my blender.	1	Confirm Shaming
ext_23216	No thanks, I don't want to save 20% on my jacket.	1	Confirm Shaming
ext_23217	No thanks, I don't want to save 30% on my jacket.	1	Confirm Shaming
ext_23218	No thanks, I don't want to save 30% on my wallet.	1	Confirm Shaming
ext_23219	No thanks, I don't want to save 5% on my sneakers.	1	Confirm Shaming
ext_23220	No thanks, I don't want to save 25% on my sunglasses.	1	Confirm Shaming
ext_23221	No thanks, I don't want to save 10% on my water bottle.	1	Confirm Shaming
ext_23222	No thanks, I don't want to save 5% on my blender.	1	Confirm Shaming
ext_23223	No thanks, I don't want to save 20% on my headphones.	1	Confirm Shaming
ext_23224	No thanks, I don't want to save 10% on my bluetooth speaker.	1	Confirm Shaming
ext_23225	No thanks, I don't want to save 5% on my yoga mat.	1	Confirm Shaming
ext_23226	No thanks, I don't want to save 5% on my bluetooth speaker.	1	Confirm Shaming
ext_23227	No thanks, I don't want to save 10% on my sunglasses.	1	Confirm Shaming
ext_23228	No thanks, I don't want to save 5% on my smartwatch.	1	Confirm Shaming
ext_23229	No thanks, I don't want to save 15% on my sunglasses.	1	Confirm Shaming
ext_23230	No thanks, I don't want to save 10% on my desk lamp.	1	Confirm Shaming
ext_23231	No thanks, I don't want to save 10% on my coffee maker.	1	Confirm Shaming
ext_23232	No thanks, I don't want to save 30% on my air fryer.	1	Confirm Shaming
ext_23233	No thanks, I don't want to save 15% on my desk lamp.	1	Confirm Shaming
ext_23234	No thanks, I don't want to save 25% on my phone case.	1	Confirm Shaming
ext_23235	No thanks, I don't want to save 5% on my jacket.	1	Confirm Shaming
ext_23236	No thanks, I don't want to save 5% on my backpack.	1	Confirm Shaming
ext_23237	No thanks, I don't want to save 25% on my sneakers.	1	Confirm Shaming
ext_23238	No thanks, I don't want to save 25% on my smartwatch.	1	Confirm Shaming
ext_23239	No thanks, I don't want to save 5% on my headphones.	1	Confirm Shaming
ext_23240	No thanks, I don't want to save 25% on my air fryer.	1	Confirm Shaming
ext_23241	No thanks, I don't want to save 10% on my backpack.	1	Confirm Shaming
ext_23242	No thanks, I don't want to save 10% on my office chair.	1	Confirm Shaming
ext_23243	No thanks, I don't want to save 20% on my sneakers.	1	Confirm Shaming
ext_23244	No thanks, I don't want to save 25% on my water bottle.	1	Confirm Shaming
ext_23245	No thanks, I don't want to save 20% on my sunglasses.	1	Confirm Shaming
ext_23246	No thanks, I don't want to save 25% on my headphones.	1	Confirm Shaming
ext_23247	No thanks, I don't want to save 20% on my air fryer.	1	Confirm Shaming
ext_23248	No thanks, I don't want to save 30% on my phone case.	1	Confirm Shaming
ext_23249	No thanks, I don't want to save 5% on my sunglasses.	1	Confirm Shaming
ext_23250	No thanks, I don't want to save 20% on my yoga mat.	1	Confirm Shaming
ext_23251	No thanks, I don't want to save 10% on my phone case.	1	Confirm Shaming
ext_23252	No thanks, I don't want to save 30% on my coffee maker.	1	Confirm Shaming
ext_23253	No thanks, I don't want to save 10% on my smartwatch.	1	Confirm Shaming
ext_23254	No thanks, I don't want to save 30% on my yoga mat.	1	Confirm Shaming
ext_23255	No thanks, I don't want to save 10% on my yoga mat.	1	Confirm Shaming
ext_23256	No thanks, I don't want to save 15% on my phone case.	1	Confirm Shaming
ext_23257	No thanks, I don't want to save 30% on my desk lamp.	1	Confirm Shaming
ext_23258	No thanks, I don't want to save 30% on my bluetooth speaker.	1	Confirm Shaming
ext_23259	Filter by price: ₹4 - ₹739	0	Not a Dark Pattern
ext_23260	Showing 15-85 of 679 products	0	Not a Dark Pattern
ext_23261	Delivery within 27-34 business days	0	Not a Dark Pattern
ext_23262	Copyright (c) 2023 Fitbit	0	Not a Dark Pattern
ext_23263	Qty: 15	0	Not a Dark Pattern
ext_23264	Rating: 3.6 out of 5 stars	0	Not a Dark Pattern
ext_23265	Warranty: 23 year manufacturer guarantee	0	Not a Dark Pattern
ext_23266	Filter by price: ₹23 - ₹958	0	Not a Dark Pattern
ext_23267	Showing 4-90 of 785 products	0	Not a Dark Pattern
ext_23268	Track order 25513 in your account	0	Not a Dark Pattern
ext_23269	Qty: 20	0	Not a Dark Pattern
ext_23270	Free shipping on orders over ₹199.00	0	Not a Dark Pattern
ext_23271	Warranty: 1 year manufacturer guarantee	0	Not a Dark Pattern
ext_23272	Order #61634	0	Not a Dark Pattern
ext_23273	Resolution: 1920x1080	0	Not a Dark Pattern
ext_23274	Showing 14-48 of 795 results	0	Not a Dark Pattern
ext_23275	Warranty: 27 year manufacturer guarantee	0	Not a Dark Pattern
ext_23276	Showing 26-35 of 897 results	0	Not a Dark Pattern
ext_23277	Estimated delivery date: July 30	0	Not a Dark Pattern
ext_23278	Based on 654 customer reviews	0	Not a Dark Pattern
ext_23279	Open daily from 9 AM to 6 PM	0	Not a Dark Pattern
ext_23280	Delivery within 4-77 business days	0	Not a Dark Pattern
ext_23281	Item weight: 16 lbs	0	Not a Dark Pattern
ext_23282	Showing 94 of 258 reviews	0	Not a Dark Pattern
ext_23283	Showing 87 products in Food Delivery	0	Not a Dark Pattern
ext_23284	Price: ₹99.00	0	Not a Dark Pattern
ext_23285	Showing 8-41 of 180 products	0	Not a Dark Pattern
ext_23286	In stock — ships from Fitbit warehouse	0	Not a Dark Pattern
ext_23287	Item weight: 26 lbs	0	Not a Dark Pattern
ext_23288	Qty: 7	0	Not a Dark Pattern
ext_23289	Copyright (c) 2019 Hostinger	0	Not a Dark Pattern
ext_23290	In stock — ships from AJIO warehouse	0	Not a Dark Pattern
ext_23291	Delivery within 16-71 business days	0	Not a Dark Pattern
ext_23292	Filter by price: ₹19 - ₹866	0	Not a Dark Pattern
ext_23293	In stock — ships from Flipkart warehouse	0	Not a Dark Pattern
ext_23294	Price: ₹999.00	0	Not a Dark Pattern
ext_23295	56% of buyers rated this 4.7 stars	0	Not a Dark Pattern
ext_23296	Copyright (c) 2019 Reliance Smart Bazaar	0	Not a Dark Pattern
ext_23297	56% of buyers rated this 4.5 stars	0	Not a Dark Pattern
ext_23298	Showing 16-37 of 250 results	0	Not a Dark Pattern
ext_23299	Track order 25430 in your account	0	Not a Dark Pattern
ext_23300	Track order 3365 in your account	0	Not a Dark Pattern
ext_23301	Call us at +1-800-355-69	0	Not a Dark Pattern
ext_23302	Qty: 27	0	Not a Dark Pattern
ext_23303	Showing 13-53 of 413 results	0	Not a Dark Pattern
ext_23304	Item weight: 27 lbs	0	Not a Dark Pattern
ext_23305	Order #84144	0	Not a Dark Pattern
ext_23306	Free shipping on orders over ₹1999.00	0	Not a Dark Pattern
ext_23307	Page 28 of 98	0	Not a Dark Pattern
ext_23308	11 items in your shopping cart	0	Not a Dark Pattern
ext_23309	Track order 10512 in your account	0	Not a Dark Pattern
ext_23310	You saved ₹199.00 on this order	0	Not a Dark Pattern
ext_23311	Call us at +1-800-738-34	0	Not a Dark Pattern
ext_23312	Page 26 of 67	0	Not a Dark Pattern
ext_23313	Filter by price: ₹1 - ₹189	0	Not a Dark Pattern
ext_23314	Size: 6 (US)	0	Not a Dark Pattern
ext_23315	Copyright (c) 2026 Amazon	0	Not a Dark Pattern
ext_23316	Filter by price: ₹19 - ₹549	0	Not a Dark Pattern
ext_23317	Delivery within 7-64 business days	0	Not a Dark Pattern
ext_23318	Estimated delivery date: July 29	0	Not a Dark Pattern
ext_23319	Delivery within 10-60 business days	0	Not a Dark Pattern
ext_23320	Filter by price: ₹13 - ₹526	0	Not a Dark Pattern
ext_23321	Showing 35 products in Fintech	0	Not a Dark Pattern
ext_23322	Size: 1 (US)	0	Not a Dark Pattern
ext_23323	72% of buyers rated this 3.6 stars	0	Not a Dark Pattern
ext_23324	Page 29 of 79	0	Not a Dark Pattern
ext_23325	Warranty: 12 year manufacturer guarantee	0	Not a Dark Pattern
ext_23326	Warranty: 20 year manufacturer guarantee	0	Not a Dark Pattern
ext_23327	Showing 21-50 of 869 products	0	Not a Dark Pattern
ext_23328	Delivery within 24-93 business days	0	Not a Dark Pattern
ext_23329	In stock — ships from Croma warehouse	0	Not a Dark Pattern
ext_23330	Estimated delivery date: July 4	0	Not a Dark Pattern
ext_23331	71% of buyers rated this 4.6 stars	0	Not a Dark Pattern
ext_23332	Filter by price: ₹16 - ₹453	0	Not a Dark Pattern
ext_23333	Showing 35 of 191 reviews	0	Not a Dark Pattern
ext_23334	71% of buyers rated this 4.3 stars	0	Not a Dark Pattern
ext_23335	Delivery within 13-33 business days	0	Not a Dark Pattern
ext_23336	Rating: 4.8 out of 5 stars	0	Not a Dark Pattern
ext_23337	Size: 4 (US)	0	Not a Dark Pattern
ext_23338	Call us at +1-800-622-32	0	Not a Dark Pattern
ext_23339	Free shipping on orders over ₹799.00	0	Not a Dark Pattern
ext_23340	In stock — ships from Snapdeal warehouse	0	Not a Dark Pattern
ext_23341	Item weight: 10 lbs	0	Not a Dark Pattern
ext_23342	Call us at +1-800-656-92	0	Not a Dark Pattern
ext_23343	Delivery within 13-75 business days	0	Not a Dark Pattern
ext_23344	3 items in your shopping cart	0	Not a Dark Pattern
ext_23345	29 items in your shopping cart	0	Not a Dark Pattern
ext_23346	Size: 7 (US)	0	Not a Dark Pattern
ext_23347	Showing 68 of 490 reviews	0	Not a Dark Pattern
ext_23348	Showing 72 of 308 reviews	0	Not a Dark Pattern
ext_23349	Showing 29-36 of 337 products	0	Not a Dark Pattern
ext_23350	Track order 32227 in your account	0	Not a Dark Pattern
ext_23351	48% of buyers rated this 3.8 stars	0	Not a Dark Pattern
ext_23352	Item weight: 15 lbs	0	Not a Dark Pattern
ext_23353	Based on 599 customer reviews	0	Not a Dark Pattern
ext_23354	Showing 27-86 of 442 results	0	Not a Dark Pattern
ext_23355	In stock — ships from IndiaMART warehouse	0	Not a Dark Pattern
ext_23356	Showing 74 products in Fintech	0	Not a Dark Pattern
ext_23357	Showing 1-96 of 884 results	0	Not a Dark Pattern
ext_23358	Call us at +1-800-806-88	0	Not a Dark Pattern
ext_23359	Delivery within 16-61 business days	0	Not a Dark Pattern
ext_23360	Call us at +1-800-742-63	0	Not a Dark Pattern
ext_23361	Price: ₹499.00	0	Not a Dark Pattern
ext_23362	Showing 48 of 366 reviews	0	Not a Dark Pattern
ext_23363	Size: 3 (US)	0	Not a Dark Pattern
ext_23364	Warranty: 5 year manufacturer guarantee	0	Not a Dark Pattern
ext_23365	Based on 568 customer reviews	0	Not a Dark Pattern
ext_23366	Showing 83 of 448 reviews	0	Not a Dark Pattern
ext_23367	You saved ₹499.00 on this order	0	Not a Dark Pattern
ext_23368	Add up to 15 items to compare	0	Not a Dark Pattern
ext_23369	You saved ₹1499.00 on this order	0	Not a Dark Pattern
ext_23370	Add up to 20 items to compare	0	Not a Dark Pattern
ext_23371	Call us at +1-800-718-95	0	Not a Dark Pattern
ext_23372	Rating: 4.0 out of 5 stars	0	Not a Dark Pattern
ext_23373	Call us at +1-800-330-57	0	Not a Dark Pattern
ext_23374	Item weight: 22 lbs	0	Not a Dark Pattern
ext_23375	Showing 2-89 of 243 products	0	Not a Dark Pattern
ext_23376	Estimated delivery date: July 13	0	Not a Dark Pattern
ext_23377	Page 22 of 35	0	Not a Dark Pattern
ext_23378	Showing 13-86 of 354 products	0	Not a Dark Pattern
ext_23379	76% of buyers rated this 4.9 stars	0	Not a Dark Pattern
ext_23380	Showing 28-59 of 540 results	0	Not a Dark Pattern
ext_23381	Estimated delivery date: July 21	0	Not a Dark Pattern
ext_23382	You saved ₹1999.00 on this order	0	Not a Dark Pattern
ext_23383	Showing 18-77 of 837 products	0	Not a Dark Pattern
ext_23384	Showing 14-92 of 422 results	0	Not a Dark Pattern
ext_23385	Delivery within 4-37 business days	0	Not a Dark Pattern
ext_23386	Call us at +1-800-159-81	0	Not a Dark Pattern
ext_23387	Showing 8-54 of 962 results	0	Not a Dark Pattern
ext_23388	You saved ₹99.00 on this order	0	Not a Dark Pattern
ext_23389	Add up to 2 items to compare	0	Not a Dark Pattern
ext_23390	Rating: 4.1 out of 5 stars	0	Not a Dark Pattern
ext_23391	Delivery within 20-39 business days	0	Not a Dark Pattern
ext_23392	Track order 49622 in your account	0	Not a Dark Pattern
ext_23393	Price: ₹299.00	0	Not a Dark Pattern
ext_23394	Order #28884	0	Not a Dark Pattern
ext_23395	Order #93574	0	Not a Dark Pattern
ext_23396	In stock — ships from Tata CLiQ warehouse	0	Not a Dark Pattern
ext_23397	Based on 342 customer reviews	0	Not a Dark Pattern
ext_23398	Track order 17017 in your account	0	Not a Dark Pattern
ext_23399	Estimated delivery date: July 1	0	Not a Dark Pattern
ext_23400	68% of buyers rated this 4.4 stars	0	Not a Dark Pattern
ext_23401	Based on 694 customer reviews	0	Not a Dark Pattern
ext_23402	Standard delivery: ₹799.00	0	Not a Dark Pattern
ext_23403	Size: 8 (US)	0	Not a Dark Pattern
ext_23404	Call us at +1-800-659-79	0	Not a Dark Pattern
ext_23405	Warranty: 13 year manufacturer guarantee	0	Not a Dark Pattern
ext_23406	Call us at +1-800-160-99	0	Not a Dark Pattern
ext_23407	Showing 18-47 of 315 results	0	Not a Dark Pattern
ext_23408	Rating: 3.9 out of 5 stars	0	Not a Dark Pattern
ext_23409	Free shipping on orders over ₹149.00	0	Not a Dark Pattern
ext_23410	Qty: 24	0	Not a Dark Pattern
ext_23411	Item weight: 4 lbs	0	Not a Dark Pattern
ext_23412	Order #41933	0	Not a Dark Pattern
ext_23413	59% of buyers rated this 4.7 stars	0	Not a Dark Pattern
ext_23414	Size: 20 (US)	0	Not a Dark Pattern
ext_23415	Delivery within 22-68 business days	0	Not a Dark Pattern
ext_23416	Price: ₹199.00	0	Not a Dark Pattern
ext_23417	Page 22 of 33	0	Not a Dark Pattern
ext_23418	97% of buyers rated this 4.2 stars	0	Not a Dark Pattern
ext_23419	Call us at +1-800-153-79	0	Not a Dark Pattern
ext_23420	Filter by price: ₹25 - ₹349	0	Not a Dark Pattern
ext_23421	Estimated delivery date: July 16	0	Not a Dark Pattern
ext_23422	Showing 21-48 of 503 products	0	Not a Dark Pattern
ext_23423	You saved ₹299.00 on this order	0	Not a Dark Pattern
ext_23424	Based on 787 customer reviews	0	Not a Dark Pattern
ext_23425	Add up to 14 items to compare	0	Not a Dark Pattern
ext_23426	Add up to 7 items to compare	0	Not a Dark Pattern
ext_23427	Free shipping on orders over ₹299.00	0	Not a Dark Pattern
ext_23428	Showing 26-62 of 415 results	0	Not a Dark Pattern
ext_23429	Copyright (c) 2022 MakeMyTrip	0	Not a Dark Pattern
ext_23430	Track order 3735 in your account	0	Not a Dark Pattern
ext_23431	Estimated delivery date: July 10	0	Not a Dark Pattern
ext_23432	In stock — ships from Hostinger warehouse	0	Not a Dark Pattern
ext_23433	Warranty: 2 year manufacturer guarantee	0	Not a Dark Pattern
ext_23434	Filter by price: ₹27 - ₹607	0	Not a Dark Pattern
ext_23435	In stock — ships from MakeMyTrip warehouse	0	Not a Dark Pattern
ext_23436	Call us at +1-800-324-98	0	Not a Dark Pattern
ext_23437	Estimated delivery date: July 5	0	Not a Dark Pattern
ext_23438	Page 9 of 77	0	Not a Dark Pattern
ext_23439	Showing 73 products in Education	0	Not a Dark Pattern
ext_23440	Estimated delivery date: July 7	0	Not a Dark Pattern
ext_23441	Standard delivery: ₹1499.00	0	Not a Dark Pattern
ext_23442	Free shipping on orders over ₹999.00	0	Not a Dark Pattern
ext_23443	Order #34134	0	Not a Dark Pattern
ext_23444	Delivery within 27-80 business days	0	Not a Dark Pattern
ext_23445	Track order 86717 in your account	0	Not a Dark Pattern
ext_23446	Showing 36 products in Healthcare	0	Not a Dark Pattern
ext_23447	Free shipping on orders over ₹99.00	0	Not a Dark Pattern
