page_id,text,label,Pattern Category,clean_text,urgency_kw_count,scarcity_kw_count,shame_phrase_flag,cancel_diff_score,social_proof_flag,price_drip_flag,discount_claim_flag,neg_option_flag,exclamation_count,question_count,number_present,time_reference_flag
ext_22807,Add theft insurance [Big animated button] / One-time purchase [Same colour as the background],1,Interface Interference,add theft insurance big animated button onetime purchase same colour a the background,0,0,0,0,0,0,0,0,0,0,0,0
ext_22808,Ask app not to track [Tiny grey text],1,Interface Interference,ask app not to track tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22809,Maybe later [Hidden under Settings],1,Interface Interference,maybe later hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22810,Subscribe yearly [Giant glowing button],1,Interface Interference,subscribe yearly giant glowing button,0,0,0,0,0,0,0,0,0,0,0,1
ext_22811,"Maybe later [Greyed out, low contrast]",1,Interface Interference,maybe later greyed out low contrast,0,0,0,0,0,0,0,0,0,0,0,0
ext_22812,Buy now [Bold pulsing red] / Reject [Hidden under Settings],1,Interface Interference,buy now bold pulsing red reject hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22813,One-time purchase [Tiny grey text],1,Interface Interference,onetime purchase tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22814,No cover [Tiny grey text],1,Interface Interference,no cover tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22815,Enable offers [Giant glowing button] / Decline all [Almost invisible link],1,Interface Interference,enable offer giant glowing button decline all almost invisible link,0,0,0,0,0,0,1,0,0,0,0,0
ext_22816,Turn on notifications [Highlighted and centred],1,Interface Interference,turn on notification highlighted and centred,0,0,0,0,0,0,0,0,0,0,0,0
ext_22817,No cover [Invisible grey link],1,Interface Interference,no cover invisible grey link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22818,Get smartwatch insured [Large Green Button],1,Interface Interference,get smartwatch insured large green button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22819,Upgrade to Premium [Giant glowing button] / No cover [Almost invisible link],1,Interface Interference,upgrade to premium giant glowing button no cover almost invisible link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22820,"Turn on notifications [Pre-selected, bold]",1,Interface Interference,turn on notification preselected bold,0,0,0,0,0,0,0,1,0,0,0,0
ext_22821,Add loss protection [Highlighted and centred],1,Interface Interference,add loss protection highlighted and centred,0,0,0,0,0,0,0,0,0,0,0,0
ext_22822,Upgrade to Premium [Giant glowing button] / Reject [Buried three menus deep],1,Interface Interference,upgrade to premium giant glowing button reject buried three menu deep,0,0,0,0,0,0,0,0,0,0,0,0
ext_22823,Turn on notifications [Big animated button],1,Interface Interference,turn on notification big animated button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22824,"Subscribe yearly [Default selected toggle ON] / Maybe later [Faint, blurry font]",1,Interface Interference,subscribe yearly default selected toggle on maybe later faint blurry font,0,0,0,0,0,0,0,0,0,0,0,1
ext_22825,"Subscribe yearly [Pre-selected, bold] / Decline all [Faint, blurry font]",1,Interface Interference,subscribe yearly preselected bold decline all faint blurry font,0,0,0,0,0,0,0,1,0,0,0,1
ext_22826,Subscribe yearly [Default selected toggle ON],1,Interface Interference,subscribe yearly default selected toggle on,0,0,0,0,0,0,0,0,0,0,0,1
ext_22827,Cancel [Tiny grey text],1,Interface Interference,cancel tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22828,Join AJIO Rewards [Bright Blue Button],1,Interface Interference,join ajio reward bright blue button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22829,Buy now [Big animated button] / One-time purchase [Almost invisible link],1,Interface Interference,buy now big animated button onetime purchase almost invisible link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22830,Manage preferences [Tiny grey text],1,Interface Interference,manage preference tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22831,Reject [Tiny grey text],1,Interface Interference,reject tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22832,Ask app not to track [Almost invisible link],1,Interface Interference,ask app not to track almost invisible link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22833,Turn on notifications [Giant glowing button] / Reject [Invisible grey link],1,Interface Interference,turn on notification giant glowing button reject invisible grey link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22834,"Subscribe yearly [Highlighted and centred] / No thanks [Faint, blurry font]",1,Interface Interference,subscribe yearly highlighted and centred no thanks faint blurry font,0,0,1,0,0,0,0,0,0,0,0,1
ext_22835,Upgrade to Premium [Large Green Button],1,Interface Interference,upgrade to premium large green button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22836,Continue with Snapdeal+ [Bold pulsing red],1,Interface Interference,continue with snapdeal bold pulsing red,0,0,0,0,0,0,1,0,0,0,0,0
ext_22837,Buy now [Highlighted and centred],1,Interface Interference,buy now highlighted and centred,0,0,0,0,0,0,0,0,0,0,0,0
ext_22838,Continue with Snapdeal+ [Highlighted and centred] / No cover [Hidden in a collapsed menu],1,Interface Interference,continue with snapdeal highlighted and centred no cover hidden in a collapsed menu,0,0,0,0,0,0,1,0,0,0,0,0
ext_22839,"Subscribe yearly [Pre-selected, bold]",1,Interface Interference,subscribe yearly preselected bold,0,0,0,0,0,0,0,1,0,0,0,1
ext_22840,"Turn on notifications [Pre-selected, bold] / Cancel [Pale text below the fold]",1,Interface Interference,turn on notification preselected bold cancel pale text below the fold,0,0,0,0,0,0,0,1,0,0,0,0
ext_22841,Allow tracking [Highlighted and centred],1,Interface Interference,allow tracking highlighted and centred,0,0,0,0,0,0,0,0,0,0,0,0
ext_22842,"Accept All Cookies [Big animated button] / No thanks [Faint, blurry font]",1,Interface Interference,accept all cooky big animated button no thanks faint blurry font,0,0,1,0,0,0,0,0,0,0,0,0
ext_22843,"One-time purchase [Greyed out, low contrast]",1,Interface Interference,onetime purchase greyed out low contrast,0,0,0,0,0,0,0,0,0,0,0,0
ext_22844,Keep my membership [Default selected toggle ON],1,Interface Interference,keep my membership default selected toggle on,0,0,0,0,0,0,0,0,0,0,0,0
ext_22845,Add carbon offset [Default selected toggle ON],1,Interface Interference,add carbon offset default selected toggle on,0,0,0,0,0,0,0,0,0,0,0,0
ext_22846,Decline all [Tiny grey text],1,Interface Interference,decline all tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22847,Enable offers [Giant glowing button],1,Interface Interference,enable offer giant glowing button,0,0,0,0,0,0,1,0,0,0,0,0
ext_22848,One-time purchase [Hidden in a collapsed menu],1,Interface Interference,onetime purchase hidden in a collapsed menu,0,0,0,0,0,0,0,0,0,0,0,0
ext_22849,Join IndiaMART Rewards [Bold pulsing red] / Cancel [Tiny grey text],1,Interface Interference,join indiamart reward bold pulsing red cancel tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22850,Continue with Tata CLiQ+ [Bright Blue Button],1,Interface Interference,continue with tata cliq bright blue button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22851,"Cancel [Faint, blurry font]",1,Interface Interference,cancel faint blurry font,0,0,0,0,0,0,0,0,0,0,0,0
ext_22852,Reject [Same colour as the background],1,Interface Interference,reject same colour a the background,0,0,0,0,0,0,0,0,0,0,0,0
ext_22853,Maybe later [Pale text below the fold],1,Interface Interference,maybe later pale text below the fold,0,0,0,0,0,0,0,0,0,0,0,0
ext_22854,Join Amazon Rewards [Bold pulsing red] / Skip [Pale text below the fold],1,Interface Interference,join amazon reward bold pulsing red skip pale text below the fold,0,0,0,0,0,0,0,0,0,0,0,0
ext_22855,Reject [Buried three menus deep],1,Interface Interference,reject buried three menu deep,0,0,0,0,0,0,0,0,0,0,0,0
ext_22856,No thanks [Pale text below the fold],1,Interface Interference,no thanks pale text below the fold,0,0,1,0,0,0,0,0,0,0,0,0
ext_22857,Allow tracking [Bold pulsing red],1,Interface Interference,allow tracking bold pulsing red,0,0,0,0,0,0,0,0,0,0,0,0
ext_22858,"Yes, sign me up [Bright Blue Button]",1,Interface Interference,yes sign me up bright blue button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22859,Maybe later [Invisible grey link],1,Interface Interference,maybe later invisible grey link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22860,No thanks [Almost invisible link],1,Interface Interference,no thanks almost invisible link,0,0,1,0,0,0,0,0,0,0,0,0
ext_22861,Upgrade to Premium [Default selected toggle ON] / Ask app not to track [Pale text below the fold],1,Interface Interference,upgrade to premium default selected toggle on ask app not to track pale text below the fold,0,0,0,0,0,0,0,0,0,0,0,0
ext_22862,Skip [Hidden under Settings],1,Interface Interference,skip hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22863,Buy now [Highlighted and centred] / Decline all [Invisible grey link],1,Interface Interference,buy now highlighted and centred decline all invisible grey link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22864,Renew automatically [Bold pulsing red] / No cover [Hidden in a collapsed menu],1,Interface Interference,renew automatically bold pulsing red no cover hidden in a collapsed menu,0,0,0,0,0,0,0,0,0,0,0,0
ext_22865,Join AJIO Rewards [Large Green Button],1,Interface Interference,join ajio reward large green button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22866,Renew automatically [Giant glowing button],1,Interface Interference,renew automatically giant glowing button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22867,"Add installation support [Pre-selected, bold] / Reject [Greyed out, low contrast]",1,Interface Interference,add installation support preselected bold reject greyed out low contrast,0,0,0,0,0,0,0,1,0,0,0,0
ext_22868,Manage preferences [Hidden in a collapsed menu],1,Interface Interference,manage preference hidden in a collapsed menu,0,0,0,0,0,0,0,0,0,0,0,0
ext_22869,Add extended warranty [Giant glowing button],1,Interface Interference,add extended warranty giant glowing button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22870,Continue with Flipkart+ [Bright Blue Button] / Maybe later [Pale text below the fold],1,Interface Interference,continue with flipkart bright blue button maybe later pale text below the fold,0,0,0,0,0,0,0,0,0,0,0,0
ext_22871,Cancel [Invisible grey link],1,Interface Interference,cancel invisible grey link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22872,"Cancel [Greyed out, low contrast]",1,Interface Interference,cancel greyed out low contrast,0,0,0,0,0,0,0,0,0,0,0,0
ext_22873,Get yoga mat insured [Highlighted and centred],1,Interface Interference,get yoga mat insured highlighted and centred,0,0,0,0,0,0,0,0,0,0,0,0
ext_22874,Get wallet insured [Large Green Button],1,Interface Interference,get wallet insured large green button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22875,Enable offers [Giant glowing button] / Decline all [Buried three menus deep],1,Interface Interference,enable offer giant glowing button decline all buried three menu deep,0,0,0,0,0,0,1,0,0,0,0,0
ext_22876,"Accept All Cookies [Giant glowing button] / Manage preferences [Faint, blurry font]",1,Interface Interference,accept all cooky giant glowing button manage preference faint blurry font,0,0,0,0,0,0,0,0,0,0,0,0
ext_22877,Continue with IndiaMART+ [Bold pulsing red],1,Interface Interference,continue with indiamart bold pulsing red,0,0,0,0,0,0,0,0,0,0,0,0
ext_22878,Ask app not to track [Invisible grey link],1,Interface Interference,ask app not to track invisible grey link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22879,Continue with BigBasket+ [Highlighted and centred],1,Interface Interference,continue with bigbasket highlighted and centred,0,0,0,0,0,0,0,0,0,0,0,0
ext_22880,"Ask app not to track [Greyed out, low contrast]",1,Interface Interference,ask app not to track greyed out low contrast,0,0,0,0,0,0,0,0,0,0,0,0
ext_22881,Join BigBasket Rewards [Default selected toggle ON] / Reject [Tiny grey text],1,Interface Interference,join bigbasket reward default selected toggle on reject tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22882,Add installation support [Large Green Button] / Reject [Tiny grey text],1,Interface Interference,add installation support large green button reject tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22883,"No cover [Faint, blurry font]",1,Interface Interference,no cover faint blurry font,0,0,0,0,0,0,0,0,0,0,0,0
ext_22884,Subscribe yearly [Bright Blue Button],1,Interface Interference,subscribe yearly bright blue button,0,0,0,0,0,0,0,0,0,0,0,1
ext_22885,Allow tracking [Big animated button] / Decline all [Pale text below the fold],1,Interface Interference,allow tracking big animated button decline all pale text below the fold,0,0,0,0,0,0,0,0,0,0,0,0
ext_22886,Add extended warranty [Default selected toggle ON],1,Interface Interference,add extended warranty default selected toggle on,0,0,0,0,0,0,0,0,0,0,0,0
ext_22887,Join Flipkart Rewards [Default selected toggle ON] / Skip [Buried three menus deep],1,Interface Interference,join flipkart reward default selected toggle on skip buried three menu deep,0,0,0,0,0,0,0,0,0,0,0,0
ext_22888,Enable offers [Default selected toggle ON],1,Interface Interference,enable offer default selected toggle on,0,0,0,0,0,0,1,0,0,0,0,0
ext_22889,"Allow tracking [Bright Blue Button] / Reject [Greyed out, low contrast]",1,Interface Interference,allow tracking bright blue button reject greyed out low contrast,0,0,0,0,0,0,0,0,0,0,0,0
ext_22890,"One-time purchase [Faint, blurry font]",1,Interface Interference,onetime purchase faint blurry font,0,0,0,0,0,0,0,0,0,0,0,0
ext_22891,Skip [Almost invisible link],1,Interface Interference,skip almost invisible link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22892,Buy now [Giant glowing button] / Ask app not to track [Pale text below the fold],1,Interface Interference,buy now giant glowing button ask app not to track pale text below the fold,0,0,0,0,0,0,0,0,0,0,0,0
ext_22893,Continue with IndiaMART+ [Highlighted and centred],1,Interface Interference,continue with indiamart highlighted and centred,0,0,0,0,0,0,0,0,0,0,0,0
ext_22894,Cancel [Buried three menus deep],1,Interface Interference,cancel buried three menu deep,0,0,0,0,0,0,0,0,0,0,0,0
ext_22895,Decline all [Almost invisible link],1,Interface Interference,decline all almost invisible link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22896,Enable offers [Large Green Button] / Manage preferences [Almost invisible link],1,Interface Interference,enable offer large green button manage preference almost invisible link,0,0,0,0,0,0,1,0,0,0,0,0
ext_22897,"Accept All Cookies [Pre-selected, bold]",1,Interface Interference,accept all cooky preselected bold,0,0,0,0,0,0,0,1,0,0,0,0
ext_22898,Skip [Hidden in a collapsed menu],1,Interface Interference,skip hidden in a collapsed menu,0,0,0,0,0,0,0,0,0,0,0,0
ext_22899,Allow tracking [Highlighted and centred] / Reject [Buried three menus deep],1,Interface Interference,allow tracking highlighted and centred reject buried three menu deep,0,0,0,0,0,0,0,0,0,0,0,0
ext_22900,Reject [Invisible grey link],1,Interface Interference,reject invisible grey link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22901,Cancel [Hidden under Settings],1,Interface Interference,cancel hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22902,Accept All Cookies [Default selected toggle ON] / Skip [Hidden under Settings],1,Interface Interference,accept all cooky default selected toggle on skip hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22903,Join Reliance Smart Bazaar Rewards [Bright Blue Button] / Maybe later [Same colour as the background],1,Interface Interference,join reliance smart bazaar reward bright blue button maybe later same colour a the background,0,0,0,0,0,0,0,0,0,0,0,0
ext_22904,Accept All Cookies [Big animated button],1,Interface Interference,accept all cooky big animated button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22905,Manage preferences [Same colour as the background],1,Interface Interference,manage preference same colour a the background,0,0,0,0,0,0,0,0,0,0,0,0
ext_22906,Add extended warranty [Large Green Button],1,Interface Interference,add extended warranty large green button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22907,Join AJIO Rewards [Large Green Button] / No thanks [Tiny grey text],1,Interface Interference,join ajio reward large green button no thanks tiny grey text,0,0,1,0,0,0,0,0,0,0,0,0
ext_22908,Renew automatically [Big animated button],1,Interface Interference,renew automatically big animated button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22909,Add loss protection [Giant glowing button] / Decline all [Hidden in a collapsed menu],1,Interface Interference,add loss protection giant glowing button decline all hidden in a collapsed menu,0,0,0,0,0,0,0,0,0,0,0,0
ext_22910,Accept All Cookies [Large Green Button] / One-time purchase [Hidden under Settings],1,Interface Interference,accept all cooky large green button onetime purchase hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22911,Ask app not to track [Same colour as the background],1,Interface Interference,ask app not to track same colour a the background,0,0,0,0,0,0,0,0,0,0,0,0
ext_22912,"Skip [Faint, blurry font]",1,Interface Interference,skip faint blurry font,0,0,0,0,0,0,0,0,0,0,0,0
ext_22913,Reject [Pale text below the fold],1,Interface Interference,reject pale text below the fold,0,0,0,0,0,0,0,0,0,0,0,0
ext_22914,Buy now [Default selected toggle ON] / One-time purchase [Hidden under Settings],1,Interface Interference,buy now default selected toggle on onetime purchase hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22915,"Accept All Cookies [Pre-selected, bold] / Decline all [Pale text below the fold]",1,Interface Interference,accept all cooky preselected bold decline all pale text below the fold,0,0,0,0,0,0,0,1,0,0,0,0
ext_22916,Renew automatically [Default selected toggle ON] / Decline all [Tiny grey text],1,Interface Interference,renew automatically default selected toggle on decline all tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22917,Add installation support [Default selected toggle ON],1,Interface Interference,add installation support default selected toggle on,0,0,0,0,0,0,0,0,0,0,0,0
ext_22918,Enable offers [Giant glowing button] / Maybe later [Pale text below the fold],1,Interface Interference,enable offer giant glowing button maybe later pale text below the fold,0,0,0,0,0,0,1,0,0,0,0,0
ext_22919,Get water bottle insured [Big animated button] / Maybe later [Hidden in a collapsed menu],1,Interface Interference,get water bottle insured big animated button maybe later hidden in a collapsed menu,0,0,0,0,0,0,0,0,0,0,0,0
ext_22920,Subscribe yearly [Highlighted and centred] / Cancel [Buried three menus deep],1,Interface Interference,subscribe yearly highlighted and centred cancel buried three menu deep,0,0,0,0,0,0,0,0,0,0,0,1
ext_22921,Upgrade to Premium [Bold pulsing red],1,Interface Interference,upgrade to premium bold pulsing red,0,0,0,0,0,0,0,0,0,0,0,0
ext_22922,Allow tracking [Giant glowing button],1,Interface Interference,allow tracking giant glowing button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22923,Allow tracking [Bright Blue Button],1,Interface Interference,allow tracking bright blue button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22924,No cover [Buried three menus deep],1,Interface Interference,no cover buried three menu deep,0,0,0,0,0,0,0,0,0,0,0,0
ext_22925,Upgrade to Premium [Default selected toggle ON],1,Interface Interference,upgrade to premium default selected toggle on,0,0,0,0,0,0,0,0,0,0,0,0
ext_22926,"Add carbon offset [Giant glowing button] / Ask app not to track [Faint, blurry font]",1,Interface Interference,add carbon offset giant glowing button ask app not to track faint blurry font,0,0,0,0,0,0,0,0,0,0,0,0
ext_22927,Subscribe yearly [Giant glowing button] / No thanks [Hidden under Settings],1,Interface Interference,subscribe yearly giant glowing button no thanks hidden under setting,0,0,1,0,0,0,0,0,0,0,0,1
ext_22928,"Subscribe yearly [Big animated button] / Reject [Faint, blurry font]",1,Interface Interference,subscribe yearly big animated button reject faint blurry font,0,0,0,0,0,0,0,0,0,0,0,1
ext_22929,"Allow tracking [Pre-selected, bold] / Skip [Invisible grey link]",1,Interface Interference,allow tracking preselected bold skip invisible grey link,0,0,0,0,0,0,0,1,0,0,0,0
ext_22930,"Continue with Croma+ [Pre-selected, bold]",1,Interface Interference,continue with croma preselected bold,0,0,0,0,0,0,0,1,0,0,0,0
ext_22931,"Enable offers [Pre-selected, bold] / No thanks [Pale text below the fold]",1,Interface Interference,enable offer preselected bold no thanks pale text below the fold,0,0,1,0,0,0,1,1,0,0,0,0
ext_22932,Continue with AJIO+ [Large Green Button] / Manage preferences [Tiny grey text],1,Interface Interference,continue with ajio large green button manage preference tiny grey text,0,0,0,0,0,0,0,0,0,0,0,0
ext_22933,Allow tracking [Big animated button],1,Interface Interference,allow tracking big animated button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22934,Maybe later [Same colour as the background],1,Interface Interference,maybe later same colour a the background,0,0,0,0,0,0,0,0,0,0,0,0
ext_22935,Buy now [Big animated button],1,Interface Interference,buy now big animated button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22936,Enable offers [Bold pulsing red] / Skip [Same colour as the background],1,Interface Interference,enable offer bold pulsing red skip same colour a the background,0,0,0,0,0,0,1,0,0,0,0,0
ext_22937,Continue with Flipkart+ [Giant glowing button],1,Interface Interference,continue with flipkart giant glowing button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22938,Upgrade to Premium [Big animated button],1,Interface Interference,upgrade to premium big animated button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22939,Join Flipkart Rewards [Bold pulsing red] / Cancel [Hidden under Settings],1,Interface Interference,join flipkart reward bold pulsing red cancel hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22940,Maybe later [Almost invisible link],1,Interface Interference,maybe later almost invisible link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22941,Decline all [Invisible grey link],1,Interface Interference,decline all invisible grey link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22942,Turn on notifications [Big animated button] / One-time purchase [Hidden under Settings],1,Interface Interference,turn on notification big animated button onetime purchase hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22943,Keep my membership [Large Green Button],1,Interface Interference,keep my membership large green button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22944,Keep my membership [Highlighted and centred],1,Interface Interference,keep my membership highlighted and centred,0,0,0,0,0,0,0,0,0,0,0,0
ext_22945,Renew automatically [Large Green Button] / Reject [Buried three menus deep],1,Interface Interference,renew automatically large green button reject buried three menu deep,0,0,0,0,0,0,0,0,0,0,0,0
ext_22946,"Subscribe yearly [Big animated button] / Decline all [Greyed out, low contrast]",1,Interface Interference,subscribe yearly big animated button decline all greyed out low contrast,0,0,0,0,0,0,0,0,0,0,0,1
ext_22947,Upgrade to Premium [Big animated button] / Manage preferences [Hidden in a collapsed menu],1,Interface Interference,upgrade to premium big animated button manage preference hidden in a collapsed menu,0,0,0,0,0,0,0,0,0,0,0,0
ext_22948,Allow tracking [Giant glowing button] / No thanks [Almost invisible link],1,Interface Interference,allow tracking giant glowing button no thanks almost invisible link,0,0,1,0,0,0,0,0,0,0,0,0
ext_22949,No thanks [Hidden under Settings],1,Interface Interference,no thanks hidden under setting,0,0,1,0,0,0,0,0,0,0,0,0
ext_22950,Turn on notifications [Default selected toggle ON],1,Interface Interference,turn on notification default selected toggle on,0,0,0,0,0,0,0,0,0,0,0,0
ext_22951,Add priority handling [Large Green Button] / Maybe later [Invisible grey link],1,Interface Interference,add priority handling large green button maybe later invisible grey link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22952,Get office chair insured [Big animated button],1,Interface Interference,get office chair insured big animated button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22953,Get headphones insured [Highlighted and centred] / No cover [Same colour as the background],1,Interface Interference,get headphone insured highlighted and centred no cover same colour a the background,0,0,0,0,0,0,0,0,0,0,0,0
ext_22954,No thanks [Buried three menus deep],1,Interface Interference,no thanks buried three menu deep,0,0,1,0,0,0,0,0,0,0,0,0
ext_22955,Continue with Meesho+ [Big animated button],1,Interface Interference,continue with meesho big animated button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22956,"Yes, sign me up [Bright Blue Button] / No thanks [Buried three menus deep]",1,Interface Interference,yes sign me up bright blue button no thanks buried three menu deep,0,0,1,0,0,0,0,0,0,0,0,0
ext_22957,Turn on notifications [Bold pulsing red],1,Interface Interference,turn on notification bold pulsing red,0,0,0,0,0,0,0,0,0,0,0,0
ext_22958,Join MakeMyTrip Rewards [Bright Blue Button],1,Interface Interference,join makemytrip reward bright blue button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22959,Get water bottle insured [Big animated button],1,Interface Interference,get water bottle insured big animated button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22960,Continue with Fitbit+ [Bold pulsing red],1,Interface Interference,continue with fitbit bold pulsing red,0,0,0,0,0,0,0,0,0,0,0,0
ext_22961,Turn on notifications [Large Green Button] / Skip [Same colour as the background],1,Interface Interference,turn on notification large green button skip same colour a the background,0,0,0,0,0,0,0,0,0,0,0,0
ext_22962,Add installation support [Highlighted and centred] / Reject [Hidden in a collapsed menu],1,Interface Interference,add installation support highlighted and centred reject hidden in a collapsed menu,0,0,0,0,0,0,0,0,0,0,0,0
ext_22963,Upgrade to Premium [Giant glowing button],1,Interface Interference,upgrade to premium giant glowing button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22964,Turn on notifications [Bright Blue Button] / No cover [Same colour as the background],1,Interface Interference,turn on notification bright blue button no cover same colour a the background,0,0,0,0,0,0,0,0,0,0,0,0
ext_22965,Enable offers [Giant glowing button] / Manage preferences [Hidden in a collapsed menu],1,Interface Interference,enable offer giant glowing button manage preference hidden in a collapsed menu,0,0,0,0,0,0,1,0,0,0,0,0
ext_22966,Decline all [Pale text below the fold],1,Interface Interference,decline all pale text below the fold,0,0,0,0,0,0,0,0,0,0,0,0
ext_22967,Continue with Fitbit+ [Giant glowing button],1,Interface Interference,continue with fitbit giant glowing button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22968,Upgrade to Premium [Highlighted and centred],1,Interface Interference,upgrade to premium highlighted and centred,0,0,0,0,0,0,0,0,0,0,0,0
ext_22969,Decline all [Hidden under Settings],1,Interface Interference,decline all hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22970,No cover [Hidden under Settings],1,Interface Interference,no cover hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22971,Accept All Cookies [Giant glowing button] / One-time purchase [Invisible grey link],1,Interface Interference,accept all cooky giant glowing button onetime purchase invisible grey link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22972,Manage preferences [Hidden under Settings],1,Interface Interference,manage preference hidden under setting,0,0,0,0,0,0,0,0,0,0,0,0
ext_22973,Join Tata CLiQ Rewards [Large Green Button],1,Interface Interference,join tata cliq reward large green button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22974,Allow tracking [Large Green Button],1,Interface Interference,allow tracking large green button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22975,Get headphones insured [Highlighted and centred],1,Interface Interference,get headphone insured highlighted and centred,0,0,0,0,0,0,0,0,0,0,0,0
ext_22976,Accept All Cookies [Bright Blue Button],1,Interface Interference,accept all cooky bright blue button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22977,"Maybe later [Faint, blurry font]",1,Interface Interference,maybe later faint blurry font,0,0,0,0,0,0,0,0,0,0,0,0
ext_22978,"Manage preferences [Greyed out, low contrast]",1,Interface Interference,manage preference greyed out low contrast,0,0,0,0,0,0,0,0,0,0,0,0
ext_22979,Get smartwatch insured [Big animated button] / No thanks [Almost invisible link],1,Interface Interference,get smartwatch insured big animated button no thanks almost invisible link,0,0,1,0,0,0,0,0,0,0,0,0
ext_22980,Continue with Croma+ [Giant glowing button],1,Interface Interference,continue with croma giant glowing button,0,0,0,0,0,0,0,0,0,0,0,0
ext_22981,No cover [Almost invisible link],1,Interface Interference,no cover almost invisible link,0,0,0,0,0,0,0,0,0,0,0,0
ext_22982,"Accept All Cookies [Default selected toggle ON] / Reject [Faint, blurry font]",1,Interface Interference,accept all cooky default selected toggle on reject faint blurry font,0,0,0,0,0,0,0,0,0,0,0,0
ext_22983,Buy now [Default selected toggle ON] / No thanks [Buried three menus deep],1,Interface Interference,buy now default selected toggle on no thanks buried three menu deep,0,0,1,0,0,0,0,0,0,0,0,0
ext_22984,"Add theft insurance [Pre-selected, bold] / Ask app not to track [Faint, blurry font]",1,Interface Interference,add theft insurance preselected bold ask app not to track faint blurry font,0,0,0,0,0,0,0,1,0,0,0,0
ext_22985,"Reject [Faint, blurry font]",1,Interface Interference,reject faint blurry font,0,0,0,0,0,0,0,0,0,0,0,0
